seed_lot,crop,genotype_class,seed_age_class,latent_vigor,latent_tolerance,stress,intervention,replicate,baseline_germ_pct,baseline_root_cm,baseline_shoot_cm,baseline_el_pct,baseline_mda,baseline_proline,baseline_catalase,germination_pct,t50_days,root_length_cm,shoot_length_cm,seedling_length_cm,vigour_index,electrolyte_leakage_pct,mda,proline,catalase,recovery_pct
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,Hydropriming,4,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,54.300341162192915,7.274321477737684,2.7750570361526865,2.982916311594396,5.7579733477470825,312.65991718548065,33.29730126210537,9.978703992290296,45.25346739229702,0.03932653329115025,42.991958155552254
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,Hydropriming,5,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,59.82689102893863,6.994990112224955,2.294877193281331,2.3269754723673537,4.621852665648685,276.51107577957345,35.26768926997469,10.796162663867499,44.643269429938755,0.04379367597002967,47.01892602630714
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,Melatonin,1,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,62.38469111821807,6.518657398379204,3.2800136941392637,3.0208224697689947,6.300836163908258,393.0757178719147,30.642618603364333,8.994911811423366,37.885776026516915,0.04432236647928973,52.843391896044544
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,Melatonin,2,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,72.18033820754523,6.184994244251724,2.768266073050875,2.7120497537693202,5.4803158268201955,395.5710498640446,31.80797982212245,9.391205756481671,38.98044051490169,0.04669152192600904,56.51260082623054
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,Melatonin,3,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,63.626081606341586,6.530217181749747,2.664620171835464,3.11533910033725,5.779959272172714,367.75616033259183,31.98804820416421,8.659704132508152,39.62514040732656,0.04146884879211651,56.03195477259713
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,Melatonin,4,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,66.63307210695014,6.44088601831655,2.862887067823428,2.746237017398894,5.609124085222322,373.7531696274497,31.966147765220875,8.498398953709879,34.10715506493314,0.041151357160839994,49.45842506769223
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,Melatonin,5,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,62.995838732017916,7.013539038136528,3.210824472217148,2.734331501544487,5.945155973761635,374.5200869597809,31.132216736185352,8.992342793814705,38.94289218157873,0.043626314609191696,54.95824616435948
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ProteinHydrolysate,1,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,66.01517313323546,6.561801237046092,2.4908369501751286,2.6437739389839674,5.134610889159096,338.9622268196338,28.195693642065933,9.703291676985742,41.3995709102537,0.04712884392067716,52.35479405290124
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ProteinHydrolysate,2,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,68.75782759254716,5.968053352352468,3.2638320285602207,2.5533731678925013,5.817205196452722,399.9783919681657,30.04577604654481,8.920925670282491,47.198884949168416,0.04229325083149569,52.1560477574371
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ProteinHydrolysate,3,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,61.004724584075184,6.675443867777547,2.9913702545514114,2.384438007924801,5.3758082624762125,327.9497024691571,30.745472594435498,8.845761273229005,45.32946840196054,0.042237218296258455,41.25165688573393
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ProteinHydrolysate,4,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,68.35768908670195,6.413929500477242,2.521429599047481,2.8888258548887946,5.4102554539362755,369.83256019980945,30.45911201557501,9.35045293578603,39.549165699227395,0.046169668377846376,57.068554974598364
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ProteinHydrolysate,5,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,65.68211256404373,6.56549021693076,2.378102617543022,2.4431943298122207,4.821296947355243,316.6729688008675,26.869808837143268,9.335531810590638,38.466198216750534,0.041050905619821706,43.904349694115055
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ResiliencePrimer,1,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,69.29675564298034,5.445839003996393,3.3099972254314305,3.0660649197375083,6.376062145168939,441.84042043822905,28.284896730274674,8.657479356480318,38.15600390957811,0.045351171694651034,56.893054682831895
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ResiliencePrimer,2,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,69.69351041293439,6.37868720003989,2.9168852777304117,2.981949152766511,5.8988344304969225,411.11047880601313,30.521719201224958,8.363067626410052,40.244683445613056,0.047652007399745636,52.47403022283524
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ResiliencePrimer,3,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,68.53675182666444,6.633552022068734,3.4832558090134165,3.171626562270921,6.654882371284337,456.1040215163588,24.690097360291894,7.701280236805874,42.549191207261124,0.0521973059027454,60.63794134468385
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ResiliencePrimer,4,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,57.71284874377095,6.305197047323584,2.8108192899621454,3.026587331107321,5.837406621069466,336.8933653776691,27.20312585918878,9.151310925590302,43.521340860338334,0.0509173696408567,50.43251197334058
TOM_033,Tomato,Intermediate,Mid-storage,-1.0259149070880427,0.6827036310893113,Heat+Drought,ResiliencePrimer,5,86.31915991813793,4.000388612911353,3.933577311765213,25.752491727411442,3.7549282760888527,20.846491215841496,0.022849624372732545,67.64018825784217,6.197519520818617,3.336267456973823,2.933557631212572,6.269825088186395,424.09214930866966,24.598613204460666,7.97542230159626,41.49852380350377,0.047097451468619246,59.40211140703334
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,None,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,79.86368458701426,4.325579876275611,4.087955733657166,4.323351367805427,8.411307101462594,671.7579773157217,21.136435158978305,3.2895062871497296,20.60980960802748,0.015446166468717326,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,None,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,80.87616868547471,4.328974069319504,4.350987988157956,3.9007527608096404,8.251740748967597,667.3691767623088,23.66263984608754,3.8700981811508064,18.95576321643685,0.017896364678298127,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,None,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,84.99678004542868,4.137027072608099,4.255081015828908,4.035922720433635,8.291003736262542,704.7086209269347,22.461234301214407,3.8823565682287495,20.419044380053943,0.020648471268957747,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,None,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,82.26057257623728,4.653184415648499,4.839855937326673,3.933950160723749,8.773806098050422,721.7383132985099,23.57216747885288,3.660669411406987,20.107851747187528,0.02073411276905343,93.68787277358824
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,None,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,80.53762644209884,4.287272162479385,4.7245060645890575,4.130141033306335,8.854647097895391,713.1322602469136,24.306305757334936,2.8861639273145365,28.871036492953507,0.02173085477214054,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Hydropriming,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,84.66769665056613,4.149046380212962,4.208902614774661,3.5982053018759625,7.807107916650623,661.0098448052083,20.962105786454742,3.4000335192011715,19.791943750435674,0.02334914833525815,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Hydropriming,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,86.53788450778627,4.0076693564853585,4.048209158075832,4.1608532281847666,8.209062386260598,710.394892699432,19.515300188949382,2.5195165144950415,19.780256121310018,0.024285314144855956,96.46875965348052
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Hydropriming,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,86.90403835685902,4.2807637570947445,4.589127300688645,4.381990040891081,8.971117341579726,779.6263255565276,21.289940672084594,3.8952711890754728,15.048299099109911,0.027670808085000217,97.17526111374232
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Hydropriming,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,84.35861389467821,4.828336929314753,4.290891357288829,3.9101949974444037,8.201086354733233,691.8322773158549,20.833515014072464,3.542250078061345,17.71443863561206,0.02476331993427432,98.25922331598385
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Hydropriming,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,85.11895095802033,4.760268197525686,4.709451666968756,3.806688857807381,8.516140524776137,724.8849476800295,22.549007610039776,3.0575643809967112,16.328943818919235,0.02307366512235279,95.64790305334816
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Melatonin,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,84.15328804455056,3.635565439332674,4.534047539117653,4.182408155786156,8.716455694903809,733.5184068208034,17.633293234793257,2.5,13.693220827302433,0.026539665034535358,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Melatonin,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,81.62360938558986,4.362701206214883,4.375795669627265,4.030914140346724,8.40670980997399,686.1859977473233,20.61141077959759,2.79029134819346,16.45841837327401,0.02222175474973328,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Melatonin,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,89.66592697759808,3.8875370079590947,4.940974654281358,4.075689782685997,9.016664436967353,808.4875749866202,17.28499393764402,2.5606933003936647,17.683065866773756,0.02541041064777143,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Melatonin,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,86.88382805572564,3.6687121877541515,4.671605634877175,3.7234884403485387,8.395094075225714,729.397910143552,16.985931274395227,2.8273884634860975,11.161305175752284,0.025096591822205305,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,Melatonin,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,86.14568581057401,4.13632981782408,4.366652597972272,3.8137556696833914,8.180408267655663,704.7068804276868,18.776851528900515,2.610509729680867,15.473175703302285,0.025261907946509097,99.40242152510945
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ProteinHydrolysate,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,86.4395696486642,4.425426502777976,4.833545324134521,4.125737823774975,8.959283147909495,774.4365796658263,18.191177155224306,3.235878575317747,14.240761305677463,0.030213385679029828,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ProteinHydrolysate,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,88.48948930835684,3.5100862331982956,4.878110372931354,3.993517838045622,8.871628210976976,785.045849722964,17.64105032057656,2.5,15.824567529524614,0.02827305327711955,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ProteinHydrolysate,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,83.91964537354185,4.008333190235347,4.2118212412216725,3.49151259055084,7.703333831772513,646.4610433563566,19.112869959825584,2.5,16.986943812584585,0.03050559748688154,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ProteinHydrolysate,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,80.76755931955003,4.019030174488869,4.459784526272531,4.459718998520001,8.919503524792532,720.4065300396164,18.140714888511873,3.2286937086712104,21.54847235590139,0.029291937269463882,99.02881693525849
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ProteinHydrolysate,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,86.13584076456003,3.7843931679119813,5.012568191687624,4.008270184267753,9.020838375955377,777.0174979141246,20.38923862975707,3.6574096879405316,24.93227927377321,0.026672307579152784,99.51742307846844
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ResiliencePrimer,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,79.95181746095484,3.7114529078968292,5.039009566199331,3.6971334676628045,8.736143033862135,698.4705131561376,15.687532215543772,2.5,14.164125606912737,0.030466907090606763,90.1380935391697
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ResiliencePrimer,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,84.80343920400695,3.9034648772761473,4.570630070538742,4.696554315175988,9.267184385714732,785.8891076462817,16.801031913613226,2.5,16.565715363512435,0.03310921975176968,98.46694944312452
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ResiliencePrimer,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,84.63116078974384,3.3162154836608435,5.153481194723883,3.9079992556965766,9.06148045042046,766.8836089926544,18.856145624277598,2.8082506197152353,11.72756870913648,0.03306706132753716,96.47166188242339
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ResiliencePrimer,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,85.58192672978342,4.025450364216701,5.1569494900247985,3.970141493505359,9.127090983530158,781.1140318085448,15.70318446641188,2.5,22.906656160097235,0.03282740400009724,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Control,ResiliencePrimer,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,87.35867648098585,3.8608323637427,4.304672078374011,4.270767201737126,8.575439280111137,749.139025753567,15.6037082120169,3.34764935923417,20.77512629084882,0.02964433949490911,100.0
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,None,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,71.61868816117165,6.393949670411625,4.217922061038092,2.9118929974026924,7.129815058440784,510.6280013172963,29.484707902553964,5.990114833357811,30.082482113842833,0.024715713312144366,57.07716969001029
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,None,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,70.93931026890743,5.483307470544501,3.4116014774181225,3.416634343576092,6.828235820994214,484.39033949477647,28.982372859123533,5.45488073196111,27.64868747951385,0.023512584939783567,55.93603283632422
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,None,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,74.44305598292678,5.38852527341082,3.8080433610882687,3.0202088193306933,6.828252180418962,508.31595933247064,30.401966588326232,6.102986994632585,23.65385111759972,0.023990652553082383,53.8470951659144
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,None,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,70.58258700497453,5.792335328046662,3.863266097058004,3.5134233382033706,7.376689435261374,520.6658238730124,29.609671792998125,5.025419178925512,27.92839761120681,0.025425999355299822,58.567759636689246
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,None,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,68.98787878267595,5.705915489717782,3.6529718943021443,2.9769801634005604,6.629952057702704,457.38632889174716,29.101593113556017,5.424024030212224,21.30852066856733,0.02716190373785274,54.65500654389632
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Hydropriming,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,73.5743112220054,4.995311892305491,3.918938195489998,3.3008996976008116,7.21983789309081,531.194600118691,24.991973570726095,5.039879114595144,22.198383339028453,0.03085166194816342,63.51757256238916
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Hydropriming,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,75.90842166651967,4.870526412729248,3.7293961549685934,3.467793507797925,7.197189662766519,546.3273077351975,25.479654427935188,5.024884026461758,26.299238885944284,0.02431842534050887,60.29249661556678
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Hydropriming,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,79.10846983615818,4.822692317787317,3.9842018312542877,3.8687032309747007,7.852905062228988,621.2313032415558,26.560124018947935,5.453105035809936,26.458624986476032,0.028021279728512653,59.02459294835583
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Hydropriming,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,77.39529447200447,5.392069480917203,4.695052039804502,2.9358495643785254,7.630901604183028,590.5958767426367,26.544530952453538,4.86801414868774,25.396982382956057,0.02579900232235203,63.87432565238495
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Hydropriming,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,70.47503049693177,5.123491060316473,3.983101059592175,4.077526032256502,8.060627091848676,568.0729401224298,26.993867659002028,4.964309862422171,27.547469702314064,0.029021193618735626,65.99146160827354
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Melatonin,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,74.46531154179601,5.012637893214959,3.39975971936807,3.826347711207844,7.226107430575913,538.0943410523225,26.850357651868283,3.866282415650162,16.79712497164933,0.031026903886959382,65.84477496624976
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Melatonin,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,77.4082422268275,4.8626305285856475,3.539970313210505,3.0121279507052634,6.552098263915768,507.1864095071677,25.445350408150812,4.48216633916411,26.95186715410661,0.030337886914800626,55.27157679362264
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Melatonin,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,78.72256597551252,5.086482788883709,4.005709520723801,3.5841742448915097,7.589883765615311,597.4951254851228,26.566149807990417,4.262203294348675,25.76514304467438,0.03218906984591903,63.423650226734495
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Melatonin,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,75.14780369938066,5.24144164605579,4.153251568974515,3.286870442468068,7.440122011442583,559.1088284153284,24.907959673708234,4.444290494811184,26.557004115340632,0.031797931072787854,65.58795493910421
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,Melatonin,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,75.52442872203163,5.347475740757997,3.890261224861778,3.5932076810023186,7.483468905864097,565.184713974473,23.75302003193617,3.963206574814332,26.09060783028426,0.029952503437918353,67.2656590126777
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ProteinHydrolysate,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,74.93537248611298,4.788274115824697,3.4320936473351558,3.542357186301335,6.9744508336364905,522.6330711046317,18.76283536209972,4.220431617587413,26.907750396582873,0.037274322394705246,77.98947579215266
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ProteinHydrolysate,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,76.71784880906107,5.320331742069426,4.277422737486793,3.1242663763627903,7.401689113849583,567.8416663679856,24.59313325932569,4.09162732412807,27.399678190782303,0.036081047805338634,74.89417764517825
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ProteinHydrolysate,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,74.71274018519509,5.209253089359138,3.6894927212798314,3.362636500487807,7.052129221767638,526.8838982983476,19.812287371754863,2.9081462447034294,28.03744483582271,0.03546852236675201,69.76232060299246
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ProteinHydrolysate,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,71.82664304562365,5.176491268245592,3.352212726866485,3.3192772863367543,6.67149001320324,479.1907317607921,21.81345941781756,4.6618743824719155,22.4925197888579,0.033880221292122245,67.33529851484704
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ProteinHydrolysate,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,74.14822207438338,4.797577042195869,3.836101658361927,3.3165894752915666,7.1526911336534935,530.3593306076123,23.22335901781268,4.474497124953087,26.036143127572622,0.03368654422733453,64.48945995808617
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ResiliencePrimer,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,80.83742198901624,4.96577012402937,4.342114364838111,2.9334524431426696,7.2755668079807805,588.1380642660222,25.74903257934778,4.400528420003086,16.356852544608444,0.03392599139570652,75.3253699799352
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ResiliencePrimer,2,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,80.70445699980269,5.074236605701693,3.515600709728287,3.8585393133410815,7.374140023069368,595.1259664023258,23.006642413894237,3.2572250793911173,25.1496664295154,0.03450537173740906,70.13847760711258
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ResiliencePrimer,3,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,73.87077639080373,4.963859507956587,4.3520871756701816,3.322989604173652,7.675076779843834,566.9638805860938,25.299693368444625,3.164481486018083,25.387000645248357,0.03198449173946596,64.96045223927057
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ResiliencePrimer,4,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,78.13337611679536,4.269283142904493,3.7384475352625697,3.201126522781587,6.9395740580441565,542.2123499675199,24.81008790005403,3.743688146347458,24.373529888412694,0.03142759165034224,60.736705673229736
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Heat,ResiliencePrimer,5,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,78.47836655531114,4.778731186424477,4.123218847061213,3.482562517663952,7.605781364725164,596.8892978804561,21.521717001559203,4.388210528196382,26.54089256694402,0.0339162649427794,67.82055379988937
TOM_034,Tomato,Tolerant,Aged,0.6825035948641394,1.4477260531400653,Drought,None,1,84.47862072387241,4.489407261803296,4.023232293808325,23.759842393809823,3.519746021861292,19.078167960346477,0.019107711998484652,67.28736434057848,6.543409520706934,3.9634500773154677,3.4441641866936092,7.4076142640090765,498.43883987684484,31.1413380607,6.976673770154052,34.87537192744068,0.02992150351307725,54.63891993542172
